bc_wells,Cycling_y,Treg,NaÃ¯ve/Memory,Effector
25_92_46__s1,0,6.210570473182433,72.27592443664416,21.513505090173396
25_92_83__s1,10.682570883540745,5.894651120604874,44.25273340543572,39.17004459041867
25_92_89__s1,0,7.071485385513612,53.443470275379376,39.48504433910702
25_93_28__s1,3.3847461503613023,29.637719028009606,48.1726362028747,18.804898618754375
25_93_36__s1,0,37.97253235558488,32.95523151589656,29.07223612851857
25_93_71__s1,0.6519280153983886,14.405732089382925,51.89736213493031,33.044977760288376
25_93_91__s1,0,20.6743160886091,69.30369201734116,10.021991894049735
25_94_88__s1,0,5.726657922480789,70.36095172104277,23.912390356476454
25_95_43__s1,0,2.6783898772019072,70.7247410770639,26.596869045734213
25_96_64__s1,30.675195962122586,5.623923380443408,52.01431236130137,11.686568296132636
26_03_53__s1,0,18.901761979340872,69.5652517069222,11.532986313736913
26_05_77__s1,0,10.164320393439342,63.64260390889706,26.193075697663616
26_06_65__s1,29.478265855952994,5.745851658236029,43.16376700602916,21.612115479781824
26_07_14__s1,0.12314379288826055,44.425291014229636,27.176439720187602,28.275125472694505
26_07_92__s1,0,10.869336249868601,61.23415882308666,27.89650492704473
26_08_83__s1,0,10.333461372876966,55.75031085267278,33.916227774450256
26_09_40__s1,0,13.904128423566078,54.378971270468355,31.716900305965563
26_09_70__s1,40.782740773344436,0,37.61108229265302,21.606176934002537
26_11_93__s1,0,24.802154694235767,57.745342356595216,17.452502949169013
26_12_10__s1,5.786936734349588,1.8044268677922521,80.99179101984933,11.416845378008823
26_12_69__s1,0,0,69.48662914607489,30.513370853925114
26_13_46__s1,3.342862493236355,17.480417958534563,45.997320148861306,33.17939939936777
26_13_82__s1,0,29.392636392684405,44.25949668223183,26.347866925083775
26_14_03__s1,0,8.922030129004671,59.84914053455231,31.228829336443013
26_14_24__s1,0,45.86890593823608,29.74702881919332,24.384065242570603
26_16_35__s1,9.557057681379575,1.5251022968210397,71.17428315451322,17.743556867286166
26_17_28__s1,0,6.881490349927989,46.00753202770947,47.11097762236252
26_18_02__s1,16.054803882253637,10.592606067459078,68.50493961514951,4.847650435137773
26_18_15__s1,0,2.451289947377644,61.94874448451995,35.599965568102405
26_18_48__s1,5.343624870925686,30.250408524231542,46.39328078692156,18.01268581792122
26_19_96__s1,3.4845917471873147,5.239957131651204,71.59374256828386,19.681708552877623
26_20_53__s1,0.4950975274866034,5.240844994986917,61.44132164402842,32.822735833498065
26_22_47__s1,26.731112914602797,3.2196625046889658,53.523310492914845,16.525914087793403
26_24_72__s1,19.15989671653267,6.9247127696426825,51.08192863410987,22.833461879714772
26_26_02__s1,0,6.9663193621434445,72.5599046044515,20.473776033405063
26_27_77__s1,32.0523950627896,4.547657466405795,38.625369908017504,24.774577562787105
26_27_81__s1,0,9.4882946702307,79.69753522863653,10.814170101132776
26_27_90__s1,21.317231217513978,6.717926182980309,46.248429323921606,25.716413275584117
26_27_93__s1,0.4034306456360529,14.719739504325677,62.12640809197887,22.750421758059392
26_30_02__s1,0,0,74.11301789176495,25.886982108235046
26_31_05__s1,2.699705213108428,4.353304134512144,73.13879687311876,19.808193779260673
26_31_75__s1,0,22.428580159443154,36.76160577891,40.809814061646854
26_33_14__s1,0.21597977091677498,7.373666568184668,75.64684555532922,16.763508105569336
26_33_88__s1,0,4.708745560593177,60.46291373778564,34.82834070162119
26_37_41__s1,0,14.632961624364777,64.59345278530793,20.773585590327286
26_37_73__s1,0,8.743642582299652,64.39586454163252,26.86049287606785
26_38_33__s1,0,10.067446270129162,63.124329590104566,26.808224139766264
26_39_03__s1,17.487813057357776,3.217231256959383,53.63935744344948,25.655598242233356
26_39_34__s1,3.794947013237157,20.681789942989074,55.29559185522564,20.227671188548143
26_39_87__s1,14.805737311567372,5.328886976580644,54.577116812151175,25.28825889970081
26_46_08__s1,0,4.362608224926937,56.53167689456809,39.10571488050497
26_46_91__s1,2.8989358616320167,14.123705999081224,62.642073660488606,20.33528447879816
26_47_04__s1,0,41.63344103527572,36.167454910771404,22.199104053952862
26_47_39__s1,0,3.8609516776946955,77.90538729932776,18.233661022977554
26_47_91__s1,1.2368437173969535,4.891986406741049,67.24395941789784,26.62721045796416
26_48_06__s1,0,6.408501564690908,75.4260298511197,18.165468584189398
26_48_59__s1,0,19.379423040990638,55.82208926956941,24.79848768943996
26_48_96__s1,0,3.8792950225046403,53.6993154744418,42.42138950305356
26_49_16__s1,0,7.961375984188863,62.71266696846052,29.32595704735062
26_50_95__s1,5.373389518871189,9.198769459795859,60.87818670251654,24.54965431881642
26_53_03__s1,0,13.202289522752423,65.67935094607076,21.118359531176825
26_54_20__s1,32.0594032314672,12.86762047603627,36.79530765964255,18.27766863285399
26_55_01__s1,12.291546088135792,8.41825677765231,54.406246331380984,24.883950802830917
26_55_38__s1,0,0,76.23204629117197,23.76795370882804
26_55_91__s1,0,11.528688995668142,65.97661293859252,22.49469806573933
26_56_37__s1,0,0,50.724155183839436,49.27584481616055
26_57_71__s1,0,0.7224968024331416,69.45929910023074,29.81820409733613
26_60_34__s1,0,5.822040861008803,65.76094932638415,28.417009812607063
26_61_42__s1,0,73.42101137779431,26.578988622205678,0
26_61_44__s1,0,11.565436038107986,61.444925036344536,26.98963892554749
26_62_33__s1,0,10.119832590029008,68.94829427966776,20.93187313030322
26_62_89__s1,2.976201198986522,15.098275646833685,77.78491982244749,4.140603331732308
26_63_13__s1,0,8.68658088818461,53.13231201678844,38.18110709502696
26_64_30__s1,0,0.19200912994747227,77.07677278052181,22.731218089530724
26_66_68__s1,0,2.87380752277541,68.98217856394797,28.144013913276606
26_67_44__s1,0,32.165777309266545,50.26524573973929,17.568976950994145
26_68_42__s1,20.451444182151228,11.769764239086285,44.19990488085696,23.57888669790552
26_68_44__s1,0,4.391216470982451,72.9564672137694,22.652316315248154
26_69_86__s1,0,0,38.58261897764789,61.41738102235211
26_71_03__s1,0,6.565875005093227,59.9897479583393,33.44437703656747
26_71_26__s1,8.951016600297786,11.180902741119276,55.33669235647923,24.531388302103704
26_71_36__s1,10.48815009358339,35.046051676042836,32.551497941946636,21.91430028842713
26_72_03__s1,0,13.788448052525318,67.5329810930686,18.67857085440607
26_74_21__s1,0,10.862633440004183,74.88953416805774,14.247832391938086
26_75_75__s1,0,9.63549562036829,54.0173860696147,36.34711831001701
26_76_33__s1,0,13.267201394682768,75.68858241248458,11.044216192832641
26_76_47__s1,23.24335123635057,12.932426856312917,49.97201206396245,13.852209843374059
26_76_53__s1,5.916397175458844,7.378738824834899,54.0641272288664,32.640736770839865
26_79_15__s1,17.720213393599515,9.886651646565042,37.50108288364553,34.89205207618991
26_81_66__s1,0,6.3287699743481145,61.32795172950615,32.34327829614574
26_81_82__s1,0,7.616044476395878,88.38406219560486,3.9998933279992497
26_82_54__s1,4.6731134244819685,8.606756463976486,54.179331445173304,32.54079866636823
26_83_44__s1,0,3.4033887124360245,70.37138438241362,26.22522690515035
26_83_88__s1,24.06519027167103,5.693909051910967,42.526785946445116,27.714114729972877
26_84_68__s1,0,9.951061249496973,63.482838671814164,26.56610007868886
26_85_45__s1,0,18.5847056306525,63.57869950612227,17.836594863225223
26_87_37__s1,0,2.6425468250660815,67.9939856025189,29.363467572415026
26_88_49__s1,0,5.440404982716918,64.67156248878493,29.888032528498155
26_89_78__s1,0.4729598885500702,9.934377267642127,62.64116328361465,26.95149956019315
26_89_95__s1,2.366968231088173,8.249953140541216,62.764260774380055,26.618817853990567
26_90_75__s1,0.5229075802565455,13.450977577404627,63.0377939795294,22.988320862809438
26_93_10__s1,0,9.098895048362666,73.8942520317824,17.006852919854918
26_93_46__s1,7.210059401150523,27.884979708075885,46.074250820714084,18.8307100700595
26_94_03__s1,0,28.306476357754022,51.59842868982214,20.09509495242383
26_94_18__s1,0,0.0722296082156481,64.73308633619455,35.19468405558982
26_94_36__s1,0,19.182183338283167,50.057036853091795,30.76077980862504
33_01_15__s1,1.7462457087345458,28.335356644742525,48.594542296456865,21.323855350066076
33_02_45__s1,0,10.871930836798281,73.96079700926335,15.167272153938374
33_03_10__s1,0,0,93.12806544360558,6.871934556394424
33_06_04__s1,0,0,82.21182587536593,17.788174124634068
33_07_35__s1,0,2.87457828483549,55.801278619565494,41.324143095599034
33_08_70__s1,5.484238633184738,15.612469926180816,47.19869729073232,31.70459414990214
33_09_56__s1,4.683996342243326,2.7490901622340878,57.274543047797856,35.29237044772473
33_12_96__s1,0,22.910003144784298,52.803257007973315,24.28673984724238
33_13_10__s1,0,14.655882565474371,52.648778086187455,32.69533934833818
33_13_35__s1,0,9.647295925247995,67.36147918055032,22.991224894201682
33_13_38__s1,0,3.456276074943619,50.7259035322816,45.817820392774784
33_14_78__s1,0,11.704358236633112,47.8636631762197,40.43197858714718
33_16_27__s1,0,12.45521415442153,59.230899452841456,28.313886392737015
33_17_21__s1,0,32.53474566038471,46.61823233410235,20.84702200551294
33_18_30__s1,15.165498539837452,8.030694082626788,55.59507112654565,21.208736250990114
33_20_84__s1,23.18337568816031,12.209473928793216,26.946145254285202,37.661005128761275
33_21_13__s1,0,36.43938423274074,24.675386357604616,38.885229409654634
33_21_32__s1,0,36.001749550768686,63.99825044923132,0
33_21_43__s1,3.2985558491161533,1.5734447884651208,44.83780401755115,50.29019534486757
33_21_76__s1,0,34.63038583516676,46.475285657665324,18.894328507167913
33_22_84__s1,0,16.654563289368248,69.9858153251219,13.35962138550986
33_23_27__s1,7.956606946428765,19.358986327854243,49.91583413947398,22.76857258624301
33_24_52__s1,0,8.024491867244189,86.12646690166467,5.849041231091142
33_25_21__s1,0,14.334147049786866,62.30595588495339,23.35989706525975
33_25_82__s1,0,0,67.09532001123478,32.90467998876521
33_27_71__s1,9.4591910767868,2.4705317669436235,54.54156531560932,33.52871184066025
33_27_82__s1,0,10.223214627735802,70.77503825542705,19.00174711683715
33_28_24__s1,1.5859074989325732,13.3961034337482,69.85615043020049,15.161838637118732
33_28_49__s1,0,0,65.05171736764645,34.94828263235355
33_28_74__s1,0,3.045676057376408,82.11089161744736,14.843432325176225
33_30_04__s1,0,32.408453138620544,44.43516246122216,23.156384400157297
33_30_57__s1,46.85932246678857,9.443770376095536,25.27529794696709,18.42160921014881
33_31_01__s1,0,19.637879788082927,63.391192118061646,16.970928093855434
33_31_38__s1,0,34.266042036334916,54.680721485213155,11.053236478451929
33_32_66__s1,0,0,63.38981797679861,36.61018202320138
33_32_93__s1,0,15.166784492015372,73.484650946944,11.348564561040632
33_33_34__s1,0,9.40015281963498,69.66223612253484,20.937611057830182
33_34_09__s1,3.948095251557209,0,76.25608974873565,19.795814999707133
33_35_41__s1,0,6.668999155939222,80.35626594598578,12.974734898074999
33_35_68__s1,1.6846210604780514,15.80912499352899,80.7710270598273,1.7352268861656455
33_35_89__s1,3.4412438366655342,0,56.33153626715508,40.22721989617938
33_37_86__s1,0,31.503242292003225,66.69360299061282,1.80315471738395
33_38_08__s1,0,0,71.33654767900356,28.663452320996434
33_39_33__s1,0,8.566975354327628,44.346082804284194,47.08694184138818
33_39_61__s1,0,2.6346391100917392,52.238564972121935,45.126795917786325
33_39_88__s1,7.078853636470926,0,32.15955292656585,60.761593436963224
33_41_48__s1,0,7.117919839346606,61.474616524226796,31.40746363642661
33_42_04__s1,5.985222087538887,18.002753824866087,45.79320729603057,30.21881679156445
33_42_73__s1,4.033934533399215,0,70.978194781316,24.98787068528478
33_44_95__s1,0,7.0684282272472645,65.92684060251194,27.004731170240774
33_45_13__s1,1.671682685362517,12.569897446091685,43.53144509852909,42.2269747700167
33_46_05__s1,0,0.26014614531468383,79.8702116656496,19.86964218903572
33_47_55__s1,0,1.146492515109636,89.77899493321527,9.074512551675094
33_48_02__s1,0,0,100,0
33_48_67__s1,0,10.072382048788606,54.289065506820776,35.63855244439061
33_49_19__s1,0,9.660990961788329,62.42545230058363,27.91355673762804
33_50_92__s1,0,8.753138651947042,91.24686134805296,0
33_52_81__s1,2.2842484859381793,26.596255957500535,49.61154811692728,21.507947439634002
33_53_05__s1,0,20.1526623178972,62.41914486798974,17.428192814113054
33_53_07__s1,0,64.39142549648584,11.145346880158817,24.463227623355326
33_53_39__s1,8.655552536099844,19.680880656969343,64.78316914994397,6.880397656986827
33_54_87__s1,0,24.09792029253555,75.90207970746445,0
33_54_94__s1,0,3.1003009450877985,27.36009388542412,69.53960516948807
33_55_45__s1,0,18.543397574375327,63.054508784299045,18.402093641325628
33_56_46__s1,0,0,49.090361838045084,50.90963816195493
33_56_50__s1,10.695655228577712,28.038465735200436,34.549015502385,26.716863533836836
33_62_08__s1,0,0,55.24432521360333,44.75567478639667
33_62_69__s1,0,0.9810966529794509,92.3309087725283,6.687994574492243
33_63_15__s1,0,8.73795250239858,51.400490136508004,39.86155736109341
33_63_35__s1,2.852406219967239,0,67.14394347884186,30.00365030119091
33_64_14__s1,2.3020408936830083,4.1606562941005025,55.33770912336158,38.19959368885492
33_65_78__s1,0,16.251870293899177,56.627793683284544,27.12033602281628
33_65_84__s1,0,10.590368612568057,64.79355766968506,24.616073717746882
33_67_71__s1,9.868709635083148,7.318573486718696,77.9055891659402,4.907127712257948
33_68_49__s1,8.22132015095229,0,38.42617592788148,53.352503921166225
33_68_81__s1,0,18.92713018472873,43.93619424364244,37.136675571628835
33_69_78__s1,0,34.84296964571894,56.87413175253682,8.282898601744266
33_70_40__s1,0,4.270947797988823,68.01869836899525,27.710353833015933
33_71_61__s1,0,0,99.19813579250372,0.8018642074962797
33_72_38__s1,0,11.227025009898393,55.68026856677991,33.09270642332171
33_72_84__s1,0.9191220825868732,8.113638635932105,90.96723928148101,0
33_73_33__s1,0,0,47.52165082757247,52.47834917242753
33_73_68__s1,0,0,72.79232550022621,27.2076744997738
33_73_77__s1,0,18.124495762207527,54.791568704340946,27.08393553345153
33_76_05__s1,8.253816136109485,0,47.44320846214831,44.3029754017422
33_76_81__s1,0,2.9602701335197383,41.747694972099595,55.29203489438066
33_78_06__s1,0,0,69.54963279036022,30.45036720963977
33_78_31__s1,7.511196290212639,9.537567601165243,72.57118955090685,10.380046557715277
33_79_90__s1,0.056970612379522244,0,82.60870174790446,17.33432763971601
33_81_06__s1,0,14.59671791910484,78.98543744397443,6.417844636920725
33_82_01__s1,0,0,79.90159480071793,20.09840519928207
33_85_06__s1,0,16.807789343138204,49.892344401538615,33.29986625532319
33_85_86__s1,4.26002949981563,13.36670698152052,43.227397120055784,39.14586639860806
33_87_16__s1,0,37.452277633437255,31.5977974468791,30.949924919683646
33_87_90__s1,0.9072823730030457,16.778020502966534,82.31469712403042,0
33_89_10__s1,34.48140031514666,2.11707367571298,59.323983401289595,4.077542607850782
33_89_34__s1,0,3.413907823169904,56.69151914614671,39.89457303068339
33_90_24__s1,0,42.720361367855794,29.561248333276346,27.718390298867856
33_93_70__s1,0,24.881009690902324,41.68043618006902,33.43855412902866
33_94_85__s1,0,10.521787183508879,49.21248886699136,40.265723949499765
33_96_24__s1,0,2.4709149113156763,40.080426526024354,57.44865856265997
33_96_69__s1,0,0,86.3205240076521,13.679475992347909
29_01_06__s1,0.9526848629504597,21.054421405512105,61.33383414496597,16.65905958657146
29_01_12__s1,0,24.149313304314322,58.58056874734787,17.270117948337813
29_01_18__s1,0,12.315470548244795,76.2707722213724,11.413757230382808
29_01_46__s1,0,47.591708955753255,8.87004778295275,43.538243261294
29_01_65__s1,0,24.449991647156352,57.64277114073468,17.907237212108964
29_01_78__s1,0,29.83371624377022,62.98645422981425,7.179829526415517
29_02_85__s1,0,38.523357715883456,47.175609576355974,14.301032707760566
29_03_19__s1,0,30.626466898420812,49.034029992150536,20.339503109428662
29_03_50__s1,0,11.974457910678858,65.86285500668639,22.162687082634765
29_03_59__s1,1.1315698094606161,11.102400139687752,84.49790980210888,3.2681202487427528
29_03_92__s1,21.7441095607994,0,75.32565074120437,2.930239697996229
29_04_12__s1,0,32.40042618307421,50.817241632469354,16.78233218445642
29_04_29__s1,5.5233135419942005,10.458654255203156,73.51306543753353,10.504966765269124
29_04_35__s1,0,38.427956697814686,36.75040330527977,24.82163999690555
29_04_73__s1,0,24.601188190470637,54.14863118341957,21.250180626109792
29_04_96__s1,0.4019895393392257,27.265152557001247,49.33995219967535,22.99290570398417
29_05_44__s1,31.851884584466646,37.41687723443481,22.815522617441786,7.91571556365676
29_06_45__s1,20.20918107597858,31.941669619798894,32.00824201747909,15.84090728674344
29_06_58__s1,0.5135946726852668,18.708808400063237,61.27667457913753,19.50092234811399
29_06_80__s1,0,9.457489126730522,35.772045733444806,54.770465139824665
29_06_90__s1,0,30.881231458506413,54.515601090477084,14.6031674510165
29_06_94__s1,0,28.02901244478764,52.483310862000444,19.487676693211927
29_07_47__s1,3.374792371269353,44.687209850351245,37.6713430790373,14.26665469934211
29_08_17__s1,0,27.920530530428834,51.355028971427075,20.72444049814409
29_08_54__s1,0,25.703718434886746,54.791883976680325,19.504397588432923
29_08_57__s1,1.6023028839937326,20.52065676183768,62.75508033270385,15.121960021464742
29_08_92__s1,0,38.86513402774411,36.97529148025586,24.159574492000026
29_09_68__s1,0,22.750298960615385,55.898230472149905,21.351470567234717
29_09_73__s1,0,20.214652752099752,73.53163621074572,6.2537110371545275
29_09_75__s1,0,17.420579387301103,63.14404083162224,19.435379781076666
29_10_11__s1,0,9.067957701153924,76.37050690754107,14.56153539130501
29_10_21__s1,0.09669010520516826,30.18521315688174,55.302235778747374,14.415860959165713
29_10_23__s1,0,28.721101386050908,68.86340038067918,2.4154982332699046
29_10_63__s1,0,38.249737447958545,33.94770210297915,27.80256044906231
29_11_20__s1,0,0,91.87875018446196,8.12124981553803
29_11_55__s1,3.379531341788363,23.136811804665534,61.74260161166829,11.741055241877808
29_13_20__s1,0,17.409974694500203,67.56750583029438,15.022519475205398
29_13_21__s1,0,42.3574115211412,38.491030420504515,19.151558058354283
29_13_50__s1,0,24.50980423979196,62.29848771397246,13.19170804623558
29_13_63__s1,0,42.219383768337345,37.56459109393468,20.216025137727982
29_14_15__s1,0.058677821967935105,16.901872435934393,70.73947087208653,12.299978870011131
29_14_33__s1,5.5130578496099405,15.969200599881212,69.47602609259988,9.041715457908982
29_14_62__s1,0,17.93976206345023,74.9538367376808,7.106401198868974
29_14_64__s1,0,21.20268724608625,66.24596382507256,12.551348928841188
29_14_80__s1,0,1.536101072903251,98.46389892709676,0
29_15_26__s1,0,0,83.96402774325578,16.03597225674422
29_15_27__s1,2.140159452119757,5.373445155478992,85.09104462971221,7.395350762689031
29_15_45__s1,0,28.281125603566228,45.308088605810255,26.410785790623503
29_15_92__s1,0,23.8319609032733,51.907252456233586,24.26078664049311
29_16_05__s1,0,25.89176433528419,70.97601047046918,3.1322251942466366
29_16_51__s1,0,12.855207232912868,58.876894846850526,28.267897920236607
29_16_55__s1,2.510337688745213,18.975879238032707,49.74533363515189,28.768449438070192
29_16_73__s1,0,1.5378250902154482,96.91904575033938,1.5431291594451935
29_17_14__s1,9.832729938817998,20.117760715222335,14.236429059296182,55.81308028666348
29_17_20__s1,0,22.353568627004893,52.623967561783914,25.022463811211193
29_18_22__s1,23.868625146628883,35.76187527805363,25.231332948867575,15.138166626449918
29_18_41__s1,2.7909091657887157,15.281753056511196,57.320598070007875,24.606739707692203
29_18_85__s1,0,12.275498578323225,60.13880686247245,27.58569455920433
29_20_51__s1,0,10.623534033160125,60.59967176341261,28.776794203427265
