bc_wells,Cycling_y,Treg,NaÃ¯ve/Memory,Effector
25_38_43__s1,0,6.686830553133744,65.17332220229225,28.139847244573996
25_39_02__s1,32.71830861292908,5.903204585890011,44.02224211572132,17.356244685459593
25_39_69__s1,0,21.70176919210212,60.42171738760842,17.876513420289463
25_40_67__s1,23.1930384455664,10.083280174034922,44.63175103046994,22.091930349928735
25_41_01__s1,12.348993693955308,9.864132445340214,52.24403918959103,25.54283467111345
25_41_81__s1,7.652793538780034,6.415914536368623,64.33312354624586,21.59816837860548
25_43_55__s1,10.111476822649793,8.675562115798684,49.31294748621289,31.900013575338637
25_46_04__s1,0,21.307462932140634,42.228631255145075,36.46390581271428
25_46_32__s1,0,11.407295234385858,66.0258238943809,22.566880871233234
25_47_27__s1,0,25.24999770062941,56.42407152277428,18.325930776596305
25_47_64__s1,0,4.301360563657314,72.01036443274354,23.68827500359913
25_48_21__s1,0.12159154853662707,3.696698057652343,68.64714038109594,27.534570012715086
25_49_12__s1,9.895576356360365,5.961594876223683,56.68942026878307,27.453408498632886
25_49_17__s1,36.583054332346606,0,44.29937359404403,19.117572073609367
25_49_43__s1,0,31.257041361568504,53.75651043103804,14.986448207393469
25_50_28__s1,7.8455398114161605,9.431787280196957,50.30059982894232,32.42207307944455
25_50_66__s1,39.69223572138226,6.5377982504748,38.91840451886478,14.851561509278152
25_50_86__s1,0.19375246525638803,3.039323501993884,68.38976426326624,28.37715976948348
25_52_78__s1,0,0,59.70127382354961,40.29872617645039
25_52_93__s1,0,42.1762474991062,32.44577810033531,25.37797440055849
25_54_48__s1,0,6.743065705066553,56.4738434438369,36.78309085109655
25_55_05__s1,0,8.546762502000927,63.663316104784826,27.789921393214247
25_56_84__s1,24.916197003210762,4.441878717217118,50.675046789836976,19.96687748973515
25_58_34__s1,15.420827994100186,11.211853951791996,52.64760331796452,20.719714736143295
25_58_94__s1,12.073636548392033,6.737119963064457,50.558452975136305,30.630790513407213
25_60_96__s1,0,11.629184051907508,69.12828099037507,19.2425349577174
25_62_03__s1,0,2.0058611226176475,67.63036220433038,30.363776673051966
25_62_40__s1,6.559508854964694,11.491778678648659,54.129416345204476,27.819296121182173
25_62_50__s1,0,36.67696226218495,39.86037904819256,23.462658689622486
25_62_81__s1,3.745492778536219,2.483055653652423,57.36837939294364,36.40307217486771
25_62_83__s1,8.795154139777969,11.245561459094764,52.49299831466679,27.466286086460467
25_64_23__s1,30.386967430987717,3.022232733896368,46.70424411620339,19.886555718912525
25_64_41__s1,15.539506759320588,13.200842118258112,31.87913088273597,39.38052023968533
25_66_02__s1,0,20.50581757471896,64.84054169822957,14.653640727051481
25_66_09__s1,0,50.95731342406899,49.042686575931015,0
25_68_67__s1,12.793059023364467,16.075726602951583,62.56941115421506,8.561803219468898
25_69_80__s1,20.84994907353046,7.474323218022658,54.868059561044056,16.807668147402822
25_70_17__s1,0,2.760579039781843,65.12686189453221,32.11255906568595
25_70_61__s1,5.843892751789519,6.90032564024486,58.34829920279022,28.90748240517541
25_71_13__s1,0,3.393838086301113,63.63984332023021,32.96631859346867
25_71_52__s1,2.254075550137609,3.7275211242320845,45.409041411021015,48.60936191460929
25_72_06__s1,0,9.85432529786623,64.03680131576999,26.10887338636379
25_74_05__s1,0,3.954236512821765,61.92626717492714,34.119496312251094
25_74_96__s1,0,11.773702320416303,50.70568182247901,37.52061585710469
25_76_56__s1,1.3485007492986822,4.441795064612246,67.97519191494933,26.23451227113972
25_78_33__s1,0,18.47568136522181,64.99624629432866,16.528072340449537
25_79_31__s1,6.179895874021401,11.480835193492645,60.88880541562204,21.45046351686391
25_80_50__s1,0,18.859891970567453,38.02459670318967,43.11551132624288
25_80_84__s1,0,19.79438866924665,60.92334571310955,19.282265617643805
25_81_13__s1,0,5.979622871516977,62.278572678324906,31.741804450158124
25_82_61__s1,39.7617842999618,1.4350321824864116,40.790143036969766,18.013040480581996
25_83_10__s1,30.962151451385612,2.5532679361050343,49.63096797613177,16.853612636377584
25_83_94__s1,0,32.1845587258202,47.96705236381794,19.848388910361862
25_84_01__s1,0,34.69772717311965,43.448375874914255,21.8538969519661
25_84_32__s1,0,5.722323750129557,71.78130638465646,22.49636986521398
25_85_55__s1,0,3.136466006092621,60.69120376341532,36.172330230492065
25_86_44__s1,0,6.239513552446657,45.46580981740991,48.29467663014342
25_86_48__s1,0,9.266556760637084,59.49191796372101,31.241525275641912
25_87_30__s1,0,7.101440571995423,75.52660736377975,17.37195206422481
25_87_90__s1,0.7998059204594745,9.45691200003435,68.94123590645927,20.802046173046907
25_88_47__s1,36.34915203018404,3.9271500120241685,39.187889961594166,20.535807996197633
25_89_75__s1,3.747016171924944,4.788679660568148,69.21941527625778,22.244888891249126
25_90_87__s1,16.829901658821868,3.6102631442177837,30.932874955895322,48.626960241065035
25_92_25__s1,0,16.195874150773946,64.02638213675583,19.777743712470226
25_92_46__s1,0,6.210570473182408,72.27592443664422,21.513505090173375
25_92_83__s1,10.682570883540746,5.8946511206048635,44.25273340543577,39.17004459041862
25_92_89__s1,0,7.071485385513599,53.44347027537941,39.48504433910698
25_93_28__s1,3.3847461503612966,29.637719028009606,48.17263620287474,18.804898618754354
25_93_36__s1,0,37.972532355584896,32.95523151589656,29.072236128518547
25_93_71__s1,0.6519280153983895,14.40573208938291,51.89736213493033,33.044977760288354
25_93_91__s1,0,20.67431608860908,69.3036920173412,10.021991894049727
25_94_88__s1,0,5.7266579224807606,70.36095172104281,23.91239035647643
25_95_43__s1,0,2.6783898772018855,70.72474107706395,26.596869045734174
25_96_64__s1,30.675195962122565,5.623923380443389,52.01431236130141,11.686568296132629
26_03_53__s1,0,18.901761979340865,69.56525170692224,11.532986313736904
26_05_77__s1,0,10.164320393439324,63.64260390889709,26.193075697663588
26_06_65__s1,29.478265855952984,5.74585165823601,43.16376700602918,21.61211547978181
26_07_14__s1,0.12314379288825911,44.42529101422966,27.176439720187602,28.27512547269449
26_07_92__s1,0,10.86933624986858,61.234158823086716,27.896504927044713
26_08_83__s1,0,10.333461372876956,55.75031085267285,33.91622777445021
26_09_40__s1,0,13.904128423566064,54.37897127046839,31.716900305965538
26_09_70__s1,40.78274077334443,0,37.61108229265306,21.606176934002523
26_11_93__s1,0,24.80215469423575,57.74534235659525,17.452502949168995
26_12_10__s1,5.786936734349584,1.8044268677922168,80.99179101984939,11.416845378008803
26_12_69__s1,0,0,69.48662914607492,30.513370853925082
26_13_46__s1,3.342862493236356,17.48041795853456,45.99732014886134,33.179399399367746
26_13_82__s1,0,29.392636392684405,44.259496682231855,26.347866925083757
26_14_03__s1,0,8.922030129004659,59.84914053455235,31.22882933644298
26_14_24__s1,0,45.86890593823609,29.74702881919331,24.384065242570593
26_16_35__s1,9.557057681379575,1.5251022968210157,71.17428315451328,17.743556867286145
26_17_28__s1,0,6.881490349927988,46.007532027709516,47.11097762236248
26_18_02__s1,16.054803882253623,10.592606067459052,68.50493961514957,4.847650435137757
26_18_15__s1,0,2.451289947377618,61.94874448452001,35.59996556810236
26_18_48__s1,5.343624870925681,30.25040852423154,46.39328078692158,18.01268581792121
26_19_96__s1,3.4845917471873182,5.239957131651176,71.5937425682839,19.6817085528776
26_20_53__s1,0.4950975274866043,5.24084499498689,61.44132164402847,32.82273583349804
26_22_47__s1,26.73111291460278,3.2196625046889418,53.5233104929149,16.52591408779337
26_24_72__s1,19.159896716532668,6.924712769642665,51.08192863410992,22.833461879714758
26_26_02__s1,0,6.966319362143415,72.55990460445155,20.473776033405038
26_27_77__s1,32.05239506278959,4.547657466405777,38.62536990801755,24.774577562787087
26_27_81__s1,0,9.488294670230664,79.69753522863657,10.814170101132756
26_27_90__s1,21.317231217513967,6.717926182980287,46.24842932392165,25.716413275584095
26_27_93__s1,0.4034306456360535,14.719739504325666,62.1264080919789,22.750421758059378
26_30_02__s1,0,0,74.113017891765,25.886982108235003
26_31_05__s1,2.6997052131084254,4.35330413451211,73.13879687311882,19.808193779260638
26_31_75__s1,0,22.428580159443154,36.76160577891003,40.80981406164682
26_33_14__s1,0.2159797709167752,7.373666568184639,75.64684555532928,16.763508105569322
26_33_88__s1,0,4.708745560593157,60.462913737785684,34.82834070162115
26_37_41__s1,0,14.632961624364757,64.59345278530797,20.77358559032727
26_37_73__s1,0,8.743642582299636,64.39586454163255,26.860492876067806
26_38_33__s1,0,10.067446270129137,63.12432959010461,26.80822413976624
26_39_03__s1,17.487813057357773,3.2172312569593657,53.63935744344953,25.655598242233335
26_39_34__s1,3.794947013237155,20.681789942989056,55.29559185522566,20.227671188548136
26_39_87__s1,14.805737311567368,5.328886976580623,54.577116812151225,25.288258899700782
26_46_08__s1,0,4.362608224926918,56.53167689456815,39.105714880504934
26_46_91__s1,2.8989358616320144,14.123705999081205,62.64207366048864,20.335284478798137
26_47_04__s1,0,41.63344103527573,36.16745491077141,22.19910405395284
26_47_39__s1,0,3.8609516776946586,77.90538729932781,18.233661022977522
26_47_91__s1,1.2368437173969549,4.89198640674103,67.24395941789788,26.627210457964136
26_48_06__s1,0,6.40850156469088,75.42602985111975,18.16546858418938
26_48_59__s1,0,19.37942304099063,55.82208926956943,24.79848768943993
26_48_96__s1,0,3.879295022504621,53.69931547444185,42.42138950305352
26_49_16__s1,0,7.96137598418885,62.712666968460574,29.325957047350578
26_50_95__s1,5.3733895188711855,9.19876945979583,60.87818670251659,24.54965431881639
26_53_03__s1,0,13.2022895227524,65.6793509460708,21.118359531176797
26_54_20__s1,32.05940323146718,12.867620476036254,36.79530765964258,18.277668632853974
26_55_01__s1,12.291546088135789,8.418256777652294,54.40624633138103,24.8839508028309
26_55_38__s1,0,0,76.232046291172,23.767953708828003
26_55_91__s1,0,11.528688995668126,65.97661293859257,22.4946980657393
26_56_37__s1,0,0,50.72415518383949,49.27584481616051
26_57_71__s1,0,0.722496802433118,69.4592991002308,29.818204097336103
26_60_34__s1,0,5.822040861008779,65.76094932638419,28.41700981260703
26_61_42__s1,0,73.42101137779434,26.578988622205657,0
26_61_44__s1,0,11.56543603810797,61.444925036344564,26.98963892554746
26_62_33__s1,0,10.11983259002899,68.9482942796678,20.931873130303206
26_62_89__s1,2.9762011989865167,15.098275646833653,77.78491982244753,4.140603331732302
26_63_13__s1,0,8.686580888184588,53.13231201678848,38.18110709502693
26_64_30__s1,0,0.19200912994744335,77.07677278052186,22.73121808953069
26_66_68__s1,0,2.8738075227753805,68.98217856394804,28.144013913276574
26_67_44__s1,0,32.16577730926655,50.26524573973931,17.568976950994138
26_68_42__s1,20.45144418215122,11.769764239086275,44.199904880857,23.578886697905507
26_68_44__s1,0,4.391216470982422,72.95646721376944,22.652316315248125
26_69_86__s1,0,0,38.58261897764793,61.41738102235206
26_71_03__s1,0,6.5658750050932095,59.98974795833934,33.44437703656744
26_71_26__s1,8.95101660029778,11.18090274111926,55.33669235647929,24.531388302103668
26_71_36__s1,10.488150093583382,35.046051676042836,32.55149794194666,21.91430028842713
26_72_03__s1,0,13.7884480525253,67.53298109306867,18.678570854406047
26_74_21__s1,0,10.862633440004156,74.88953416805778,14.247832391938067
26_75_75__s1,0,9.635495620368278,54.01738606961474,36.34711831001699
26_76_33__s1,0,13.26720139468274,75.68858241248464,11.044216192832625
26_76_47__s1,23.243351236350566,12.932426856312903,49.97201206396249,13.852209843374045
26_76_53__s1,5.916397175458845,7.378738824834882,54.06412722886644,32.64073677083982
26_79_15__s1,17.72021339359951,9.886651646565037,37.501082883645566,34.89205207618989
26_81_66__s1,0,6.3287699743481,61.32795172950621,32.3432782961457
26_81_82__s1,0,7.616044476395844,88.38406219560491,3.9998933279992412
26_82_54__s1,4.673113424481967,8.60675646397648,54.179331445173354,32.540798666368204
26_83_44__s1,0,3.4033887124360027,70.37138438241367,26.22522690515032
26_83_88__s1,24.06519027167103,5.693909051910952,42.52678594644518,27.71411472997285
26_84_68__s1,0,9.95106124949696,63.482838671814214,26.566100078688837
26_85_45__s1,0,18.584705630652486,63.578699506122305,17.83659486322521
26_87_37__s1,0,2.64254682506606,67.99398560251896,29.363467572414976
26_88_49__s1,0,5.440404982716897,64.67156248878499,29.888032528498123
26_89_78__s1,0.47295988855006915,9.934377267642102,62.64116328361469,26.95149956019313
26_89_95__s1,2.3669682310881757,8.249953140541194,62.76426077438009,26.618817853990546
26_90_75__s1,0.5229075802565448,13.450977577404608,63.03779397952943,22.98832086280941
26_93_10__s1,0,9.098895048362643,73.89425203178247,17.006852919854897
26_93_46__s1,7.210059401150522,27.884979708075893,46.0742508207141,18.830710070059492
26_94_03__s1,0,28.30647635775402,51.598428689822185,20.095094952423807
26_94_18__s1,0,0.07222960821561829,64.7330863361946,35.19468405558979
26_94_36__s1,0,19.182183338283156,50.05703685309183,30.76077980862502
33_01_15__s1,1.74624570873454,28.33535664474251,48.594542296456886,21.32385535006606
33_02_45__s1,0,10.871930836798251,73.9607970092634,15.167272153938349
33_03_10__s1,0,0,93.1280654436056,6.8719345563944
33_06_04__s1,0,0,82.21182587536596,17.788174124634036
33_07_35__s1,0,2.8745782848354757,55.801278619565544,41.32414309559898
33_08_70__s1,5.484238633184733,15.612469926180806,47.19869729073234,31.704594149902114
33_09_56__s1,4.683996342243328,2.749090162234067,57.27454304779791,35.29237044772469
33_12_96__s1,0,22.910003144784294,52.80325700797335,24.286739847242355
33_13_10__s1,0,14.655882565474363,52.648778086187484,32.695339348338145
33_13_35__s1,0,9.647295925247969,67.36147918055038,22.99122489420166
33_13_38__s1,0,3.456276074943612,50.72590353228165,45.81782039277474
33_14_78__s1,0,11.7043582366331,47.86366317621974,40.43197858714716
33_16_27__s1,0,12.455214154421508,59.2308994528415,28.313886392736986
33_17_21__s1,0,32.534745660384715,46.618232334102366,20.847022005512926
33_18_30__s1,15.165498539837444,8.030694082626772,55.59507112654569,21.208736250990086
33_20_84__s1,23.1833756881603,12.209473928793212,26.94614525428523,37.66100512876124
33_21_13__s1,0,36.43938423274077,24.675386357604623,38.885229409654606
33_21_32__s1,0,36.00174955076867,63.99825044923133,0
33_21_43__s1,3.298555849116152,1.573444788465108,44.8378040175512,50.29019534486753
33_21_76__s1,0,34.63038583516676,46.47528565766534,18.894328507167902
33_22_84__s1,0,16.65456328936823,69.98581532512192,13.359621385509849
33_23_27__s1,7.956606946428763,19.35898632785423,49.91583413947401,22.768572586242993
33_24_52__s1,0,8.02449186724415,86.12646690166471,5.849041231091129
33_25_21__s1,0,14.334147049786852,62.30595588495342,23.35989706525974
33_25_82__s1,0,0,67.09532001123483,32.90467998876517
33_27_71__s1,9.459191076786801,2.4705317669435995,54.54156531560936,33.52871184066022
33_27_82__s1,0,10.223214627735777,70.77503825542709,19.001747116837127
33_28_24__s1,1.5859074989325754,13.396103433748182,69.85615043020053,15.161838637118716
33_28_49__s1,0,0,65.05171736764649,34.94828263235351
33_28_74__s1,0,3.0456760573763706,82.11089161744742,14.84343232517621
33_30_04__s1,0,32.408453138620544,44.435162461222184,23.15638440015728
33_30_57__s1,46.859322466788555,9.443770376095525,25.27529794696711,18.42160921014881
33_31_01__s1,0,19.637879788082916,63.39119211806167,16.970928093855413
33_31_38__s1,0,34.2660420363349,54.680721485213155,11.053236478451918
33_32_66__s1,0,0,63.38981797679865,36.61018202320135
33_32_93__s1,0,15.166784492015353,73.48465094694404,11.348564561040615
33_33_34__s1,0,9.40015281963495,69.6622361225349,20.937611057830154
33_34_09__s1,3.948095251557203,0,76.25608974873569,19.795814999707105
33_35_41__s1,0,6.668999155939193,80.35626594598583,12.974734898074978
33_35_68__s1,1.684621060478049,15.809124993528956,80.77102705982735,1.7352268861656466
33_35_89__s1,3.4412438366655334,0,56.33153626715512,40.22721989617934
33_37_86__s1,0,31.50324229200322,66.69360299061285,1.803154717383946
33_38_08__s1,0,0,71.3365476790036,28.663452320996395
33_39_33__s1,0,8.56697535432762,44.34608280428424,47.08694184138814
33_39_61__s1,0,2.6346391100917264,52.23856497212199,45.12679591778629
33_39_88__s1,7.078853636470931,0,32.1595529265659,60.76159343696317
33_41_48__s1,0,7.117919839346588,61.474616524226846,31.407463636426563
33_42_04__s1,5.985222087538886,18.00275382486608,45.79320729603061,30.218816791564425
33_42_73__s1,4.033934533399211,0,70.97819478131603,24.987870685284754
33_44_95__s1,0,7.06842822724725,65.92684060251202,27.00473117024074
33_45_13__s1,1.67168268536252,12.569897446091677,43.53144509852914,42.22697477001667
33_46_05__s1,0,0.2601461453146531,79.87021166564968,19.869642189035687
33_47_55__s1,0,1.146492515109594,89.77899493321534,9.074512551675078
33_48_02__s1,0,0,100,0
33_48_67__s1,0,10.07238204878859,54.28906550682083,35.63855244439058
33_49_19__s1,0,9.660990961788313,62.42545230058367,27.913556737628014
33_50_92__s1,0,8.753138651946998,91.24686134805302,0
33_52_81__s1,2.2842484859381726,26.59625595750052,49.61154811692731,21.50794743963399
33_53_05__s1,0,20.152662317897185,62.41914486798979,17.428192814113036
33_53_07__s1,0,64.3914254964859,11.145346880158787,24.463227623355323
33_53_39__s1,8.65555253609984,19.68088065696933,64.78316914994402,6.880397656986832
33_54_87__s1,0,24.097920292535527,75.90207970746448,0
33_54_94__s1,0,3.1003009450877963,27.36009388542417,69.53960516948804
33_55_45__s1,0,18.543397574375305,63.05450878429908,18.402093641325607
33_56_46__s1,0,0,49.09036183804512,50.909638161954874
33_56_50__s1,10.695655228577708,28.03846573520044,34.549015502385025,26.716863533836815
33_62_08__s1,0,0,55.244325213603375,44.75567478639662
33_62_69__s1,0,0.9810966529794067,92.33090877252836,6.687994574492231
33_63_15__s1,0,8.73795250239857,51.40049013650805,39.86155736109337
33_63_35__s1,2.852406219967237,0,67.14394347884189,30.003650301190866
33_64_14__s1,2.3020408936830066,4.160656294100485,55.33770912336162,38.19959368885489
33_65_78__s1,0,16.251870293899167,56.62779368328458,27.12033602281626
33_65_84__s1,0,10.590368612568035,64.79355766968511,24.616073717746858
33_67_71__s1,9.868709635083144,7.318573486718664,77.90558916594024,4.907127712257934
33_68_49__s1,8.22132015095229,0,38.42617592788153,53.352503921166196
33_68_81__s1,0,18.927130184728732,43.936194243642454,37.13667557162881
33_69_78__s1,0,34.84296964571891,56.874131752536826,8.282898601744257
33_70_40__s1,0,4.2709477979887955,68.0186983689953,27.710353833015905
33_71_61__s1,0,0,99.19813579250373,0.8018642074962602
33_72_38__s1,0,11.227025009898375,55.68026856677996,33.09270642332167
33_72_84__s1,0.9191220825868686,8.113638635932062,90.96723928148106,0
33_73_33__s1,0,0,47.52165082757252,52.478349172427485
33_73_68__s1,0,0,72.79232550022624,27.20767449977376
33_73_77__s1,0,18.12449576220751,54.791568704340975,27.0839355334515
33_76_05__s1,8.25381613610948,0,47.443208462148355,44.30297540174217
33_76_81__s1,0,2.9602701335197357,41.74769497209965,55.292034894380606
33_78_06__s1,0,0,69.54963279036026,30.45036720963973
33_78_31__s1,7.511196290212635,9.537567601165211,72.5711895509069,10.380046557715266
33_79_90__s1,0.056970612379521,0,82.60870174790449,17.334327639715973
33_81_06__s1,0,14.596717919104805,78.98543744397448,6.4178446369207105
33_82_01__s1,0,0,79.90159480071797,20.098405199282038
33_85_06__s1,0,16.807789343138193,49.89234440153866,33.29986625532315
33_85_86__s1,4.260029499815629,13.366706981520524,43.22739712005581,39.145866398608035
33_87_16__s1,0,37.45227763343728,31.5977974468791,30.949924919683617
33_87_90__s1,0.9072823730030417,16.778020502966502,82.31469712403046,0
33_89_10__s1,34.48140031514664,2.1170736757129447,59.32398340128964,4.0775426078507815
33_89_34__s1,0,3.413907823169887,56.69151914614675,39.89457303068335
33_90_24__s1,0,42.72036136785582,29.561248333276346,27.71839029886784
33_93_70__s1,0,24.881009690902324,41.68043618006905,33.43855412902863
33_94_85__s1,0,10.521787183508872,49.21248886699141,40.26572394949973
33_96_24__s1,0,2.4709149113156723,40.080426526024404,57.44865856265993
33_96_69__s1,0,0,86.32052400765212,13.679475992347884
29_01_06__s1,0.9526848629504562,21.054421405512098,61.33383414496599,16.65905958657144
29_01_12__s1,0,24.149313304314315,58.580568747347904,17.27011794833779
29_01_18__s1,0,12.31547054824477,76.27077222137244,11.41375723038279
29_01_46__s1,0,47.59170895575329,8.87004778295273,43.538243261293985
29_01_65__s1,0,24.44999164715634,57.642771140734716,17.90723721210895
29_01_78__s1,0,29.83371624377021,62.986454229814285,7.179829526415508
29_02_85__s1,0,38.523357715883456,47.175609576355996,14.30103270776056
29_03_19__s1,0,30.626466898420812,49.03402999215056,20.33950310942864
29_03_50__s1,0,11.974457910678836,65.86285500668642,22.16268708263474
29_03_59__s1,1.131569809460612,11.102400139687717,84.49790980210892,3.2681202487427474
29_03_92__s1,21.74410956079938,0,75.3256507412044,2.9302396979962264
29_04_12__s1,0,32.40042618307421,50.817241632469376,16.782332184456404
29_04_29__s1,5.523313541994196,10.458654255203118,73.51306543753357,10.504966765269112
29_04_35__s1,0,38.42795669781469,36.750403305279775,24.82163999690553
29_04_73__s1,0,24.60118819047063,54.1486311834196,21.250180626109767
29_04_96__s1,0.4019895393392252,27.265152557001247,49.33995219967539,22.99290570398415
29_05_44__s1,31.851884584466628,37.41687723443482,22.815522617441786,7.915715563656765
29_06_45__s1,20.20918107597857,31.941669619798894,32.008242017479105,15.84090728674343
29_06_58__s1,0.5135946726852635,18.70880840006322,61.27667457913755,19.500922348113974
29_06_80__s1,0,9.457489126730522,35.77204573344485,54.77046513982462
29_06_90__s1,0,30.881231458506402,54.515601090477105,14.603167451016477
29_06_94__s1,0,28.029012444787625,52.48331086200045,19.487676693211917
29_07_47__s1,3.3747923712693466,44.68720985035126,37.6713430790373,14.266654699342102
29_08_17__s1,0,27.920530530428827,51.355028971427096,20.724440498144073
29_08_54__s1,0,25.703718434886746,54.791883976680346,19.50439758843291
29_08_57__s1,1.602302883993733,20.520656761837667,62.75508033270387,15.12196002146473
29_08_92__s1,0,38.86513402774412,36.975291480255876,24.159574492000004
29_09_68__s1,0,22.75029896061537,55.898230472149926,21.3514705672347
29_09_73__s1,0,20.214652752099738,73.53163621074576,6.253711037154519
29_09_75__s1,0,17.420579387301093,63.14404083162226,19.43537978107665
29_10_11__s1,0,9.067957701153897,76.37050690754113,14.561535391304991
29_10_21__s1,0.09669010520516913,30.18521315688174,55.3022357787474,14.4158609591657
29_10_23__s1,0,28.7211013860509,68.8634003806792,2.4154982332699
29_10_63__s1,0,38.24973744795855,33.94770210297916,27.80256044906229
29_11_20__s1,0,0,91.87875018446199,8.121249815538006
29_11_55__s1,3.379531341788358,23.136811804665527,61.742601611668334,11.741055241877786
29_13_20__s1,0,17.40997469450019,67.56750583029442,15.022519475205383
29_13_21__s1,0,42.35741152114121,38.49103042050453,19.15155805835427
29_13_50__s1,0,24.50980423979195,62.298487713972484,13.191708046235565
29_13_63__s1,0,42.21938376833736,37.56459109393468,20.216025137727964
29_14_15__s1,0.05867782196793395,16.901872435934376,70.73947087208657,12.299978870011113
29_14_33__s1,5.513057849609932,15.969200599881178,69.47602609259991,9.041715457908975
29_14_62__s1,0,17.939762063450203,74.95383673768085,7.106401198868953
29_14_64__s1,0,21.20268724608623,66.2459638250726,12.551348928841168
29_14_80__s1,0,1.5361010729032096,98.4638989270968,0
29_15_26__s1,0,0,83.96402774325581,16.035972256744188
29_15_27__s1,2.140159452119747,5.373445155478954,85.09104462971227,7.395350762689016
29_15_45__s1,0,28.28112560356623,45.30808860581029,26.410785790623482
29_15_92__s1,0,23.83196090327329,51.90725245623362,24.260786640493095
29_16_05__s1,0,25.89176433528417,70.97601047046919,3.132225194246633
29_16_51__s1,0,12.855207232912846,58.87689484685058,28.267897920236567
29_16_55__s1,2.5103376887452145,18.975879238032693,49.745333635151916,28.768449438070164
29_16_73__s1,0,1.5378250902154038,96.91904575033942,1.5431291594451815
29_17_14__s1,9.832729938818,20.117760715222346,14.2364290592962,55.813080286663464
29_17_20__s1,0,22.353568627004886,52.623967561783935,25.02246381121117
29_18_22__s1,23.868625146628872,35.76187527805364,25.23133294886758,15.138166626449905
29_18_41__s1,2.790909165788714,15.281753056511189,57.320598070007925,24.606739707692178
29_18_85__s1,0,12.27549857832321,60.13880686247249,27.585694559204306
29_20_51__s1,0,10.623534033160107,60.59967176341266,28.77679420342723
